DOLocationID,month,time,day_of_the_week,num_pickups
50,2,15,6,617
100,2,15,1,1278
161,2,12,1,3374
243,2,23,4,293
239,2,13,6,2176
234,2,17,4,2006
238,2,19,4,1882
230,2,15,2,1785
170,2,7,4,2122
43,2,19,3,830
162,2,13,4,2331
239,2,14,4,2170
75,2,10,1,659
90,2,18,6,932
236,2,7,4,2864
233,2,16,2,799
170,2,9,1,2787
107,2,19,5,1753
141,2,22,0,1192
234,2,17,2,2156
141,2,3,6,531
262,2,15,3,1163
232,2,19,2,493
152,2,1,1,41
186,2,13,1,1708
142,2,20,3,1946
230,2,6,1,2354
170,2,9,3,2863
234,2,12,2,2399
113,2,4,2,41
79,2,19,4,3405
158,2,1,6,718
230,2,6,4,2176
164,2,23,6,651
230,2,19,3,1891
142,2,12,5,2629
229,2,4,5,210
100,2,19,3,1098
231,2,15,1,1072
137,2,20,4,1216
249,2,1,6,1510
238,2,14,2,1692
238,2,15,6,1557
158,2,16,5,799
90,2,15,2,888
231,2,12,5,1166
143,2,13,5,988
262,2,1,4,187
161,2,7,2,5842
125,2,9,1,771
230,2,8,2,2517
79,2,2,5,2308
137,2,3,5,668
114,2,14,4,604
246,2,18,6,959
113,2,14,5,1128
107,2,16,5,1295
230,2,12,6,2219
113,2,23,0,395
236,2,18,1,3990
234,2,17,6,1791
90,2,10,6,759
211,2,9,5,410
24,2,10,3,98
88,2,20,1,194
41,2,0,6,462
100,2,15,3,1290
43,2,14,0,969
79,2,1,5,2764
234,2,1,5,967
100,2,4,0,84
48,2,22,1,2029
100,2,18,2,1019
137,2,15,0,718
246,2,11,2,1179
163,2,16,2,1557
164,2,8,2,1738
231,2,19,5,1265
249,2,4,6,336
144,2,18,4,855
164,2,18,5,1765
230,2,16,0,1730
158,2,21,5,807
163,2,9,2,2467
263,2,11,2,721
249,2,19,5,2145
249,2,1,1,209
263,2,13,0,918
75,2,22,1,708
158,2,3,3,43
162,2,13,1,2242
239,2,23,1,869
140,2,12,5,871
170,2,20,1,2446
141,2,12,6,1737
231,2,7,3,1377
162,2,10,0,2256
186,2,23,4,1845
263,2,5,0,152
231,2,15,6,901
100,2,14,4,1437
142,2,18,5,2989
107,2,11,6,1029
100,2,15,5,1146
224,2,2,5,293
237,2,13,4,3463
137,2,0,0,321
45,2,11,6,218
161,2,22,3,1182
113,2,19,1,1397
75,2,16,3,724
68,2,15,5,1793
161,2,7,2,5842
170,2,17,3,2564
186,2,0,6,1606
116,2,5,4,34
164,2,8,1,1715
236,2,23,2,1038
100,2,16,4,1251
107,2,15,1,1144
233,2,0,6,885
142,2,17,3,2587
170,2,15,2,2129
236,2,18,1,3990
236,2,19,5,2231
45,2,18,6,196
224,2,0,3,174
13,2,19,0,567
239,2,7,6,343
43,2,15,3,1000
232,2,12,0,189
237,2,17,3,3472
48,2,20,4,2401
13,2,15,3,602
230,2,10,0,1647
230,2,20,5,1891
211,2,15,6,733
236,2,15,3,4180
75,2,7,0,928
249,2,21,5,1463
100,2,18,1,1018
137,2,19,1,1011
113,2,21,2,1211
162,2,15,5,1902
141,2,21,3,2504
141,2,17,0,2019
186,2,9,6,1459
262,2,18,1,1387
233,2,10,0,805
170,2,9,4,2625
237,2,17,5,2183
162,2,19,3,1819
68,2,14,2,1436
161,2,15,1,2819
237,2,8,3,2857
163,2,21,6,909
229,2,7,2,694
236,2,19,2,3373
209,2,6,5,37
229,2,13,6,1200
231,2,13,3,1173
230,2,16,1,1902
79,2,19,4,3405
141,2,21,1,2161
151,2,19,1,872
162,2,8,1,4531
263,2,19,4,1998
100,2,10,5,838
239,2,21,4,1806
230,2,11,3,1788
162,2,18,2,1813
144,2,5,3,39
79,2,22,4,3080
230,2,0,1,476
161,2,23,5,943
45,2,22,2,180
232,2,3,5,227
113,2,12,2,987
141,2,12,6,1737
211,2,8,2,430
148,2,19,2,973
230,2,7,2,3065
13,2,17,1,461
209,2,14,3,171
237,2,16,6,2140
162,2,11,1,2300
236,2,18,2,4039
164,2,12,4,1647
263,2,10,2,651
231,2,12,3,1053
263,2,22,5,1452
237,2,17,3,3472
229,2,21,4,1618
234,2,12,2,2399
237,2,14,6,2107
238,2,16,1,1725
162,2,15,0,1945
13,2,17,6,471
161,2,17,5,2159
236,2,7,4,2864
161,2,6,1,3640
68,2,14,2,1436
141,2,20,3,2376
237,2,7,1,2213
233,2,11,4,689
113,2,8,4,885
236,2,22,5,2022
231,2,19,2,1204
87,2,8,0,687
161,2,7,2,5842
137,2,6,3,878
107,2,22,2,1746
186,2,12,2,1562
158,2,10,2,527
158,2,17,6,710
262,2,18,5,976
79,2,19,2,2457
186,2,17,5,1895
161,2,14,6,1897
261,2,22,4,336
263,2,8,5,596
170,2,9,4,2625
48,2,23,2,1750
142,2,20,1,1964
142,2,22,3,1644
237,2,19,1,2910
141,2,18,6,1835
186,2,0,6,1606
239,2,16,1,1870
230,2,21,6,1245
113,2,20,5,1008
143,2,22,4,1101
151,2,13,6,625
68,2,11,3,1242
229,2,21,3,1946
231,2,9,4,1510
107,2,14,6,1086
170,2,17,1,2306
50,2,9,0,864
43,2,21,0,437
162,2,13,0,1972
238,2,18,1,2215
163,2,21,3,1263
161,2,15,6,1949
141,2,15,6,1636
141,2,23,1,902
249,2,13,6,1134
261,2,11,0,356
239,2,19,3,2573
211,2,11,4,722
229,2,9,0,911
166,2,18,6,530
239,2,16,5,1963
211,2,11,6,715
142,2,9,4,1640
239,2,18,6,1955
48,2,22,2,2342
231,2,7,4,1218
209,2,19,1,205
141,2,17,1,2000
246,2,17,1,1167
164,2,7,2,1176
170,2,8,0,2375
107,2,8,0,1176
79,2,18,5,2893
236,2,16,4,3457
246,2,1,6,819
113,2,14,6,894
249,2,23,3,1282
249,2,0,4,810
162,2,9,1,3779
144,2,21,3,799
113,2,21,3,1239
249,2,22,3,1584
74,2,8,0,414
161,2,20,3,1544
48,2,20,2,2233
249,2,15,1,756
236,2,22,0,1448
113,2,11,4,975
114,2,12,5,1048
107,2,21,6,1021
162,2,15,6,1441
148,2,12,0,383
209,2,8,0,177
42,2,14,4,222
237,2,9,2,2862
161,2,11,6,1813
231,2,16,0,920
246,2,5,1,276
238,2,16,4,1971
170,2,1,4,616
246,2,4,5,231
4,2,21,3,554
162,2,13,1,2242
79,2,17,2,1456
140,2,12,4,1204
237,2,16,5,2399
164,2,18,4,1647
125,2,11,1,422
90,2,17,0,1054
4,2,13,3,169
163,2,14,2,1943
224,2,21,3,633
161,2,0,5,562
116,2,21,2,289
148,2,13,0,380
234,2,10,0,1894
170,2,18,1,2436
211,2,18,5,680
170,2,22,3,2407
161,2,7,1,5839
230,2,17,0,1923
224,2,17,4,425
107,2,19,0,1674
140,2,14,5,993
142,2,14,6,1994
42,2,17,3,293
262,2,18,1,1387
246,2,8,1,3492
141,2,18,0,2477
24,2,17,4,323
113,2,23,1,526
68,2,18,5,1841
233,2,9,4,1519
229,2,21,2,1825
238,2,18,6,1635
230,2,13,1,1914
137,2,19,0,976
90,2,22,2,1231
79,2,14,6,1388
100,2,8,1,1483
239,2,11,3,1349
262,2,8,0,425
263,2,19,6,1101
142,2,15,1,2052
79,2,19,6,1611
48,2,15,5,2182
107,2,2,5,1180
232,2,0,3,205
142,2,17,4,2686
141,2,16,4,1915
234,2,21,1,1480
234,2,10,3,2409
230,2,11,5,1578
158,2,18,0,943
237,2,17,4,2876
230,2,20,0,1488
163,2,21,0,1037
232,2,13,5,379
48,2,17,2,2139
230,2,15,4,1898
239,2,16,3,2042
48,2,11,1,1232
50,2,10,0,811
239,2,18,1,2834
107,2,10,5,1032
125,2,8,0,466
88,2,10,4,355
230,2,9,4,2155
170,2,10,2,2274
152,2,20,5,129
113,2,20,6,669
143,2,14,5,1038
233,2,20,6,705
224,2,22,4,469
161,2,8,2,5365
107,2,11,1,956
114,2,0,4,500
113,2,18,2,1459
244,2,19,4,223
113,2,20,5,1008
114,2,8,0,418
239,2,16,5,1963
233,2,22,2,1103
100,2,13,1,1174
107,2,19,4,2221
50,2,13,3,550
238,2,15,1,1734
74,2,9,6,402
162,2,20,3,1634
144,2,14,4,683
68,2,15,5,1793
24,2,14,4,242
170,2,18,3,2852
142,2,11,1,1593
79,2,0,6,3273
24,2,16,1,186
142,2,13,6,2228
50,2,20,5,813
116,2,17,4,170
68,2,10,6,1142
231,2,10,0,1055
230,2,6,2,2320
68,2,18,4,1921
262,2,14,3,1068
107,2,19,1,1944
230,2,9,3,2257
88,2,7,3,440
79,2,19,2,2457
158,2,17,4,903
107,2,1,6,1660
162,2,10,0,2256
137,2,10,5,576
143,2,17,1,1083
13,2,18,0,603
114,2,2,6,751
166,2,17,1,573
261,2,8,3,375
232,2,8,3,160
143,2,10,4,754
230,2,7,3,3159
148,2,14,4,497
161,2,11,0,2797
79,2,18,6,1899
114,2,0,6,1115
230,2,8,2,2517
230,2,16,0,1730
231,2,15,6,901
234,2,10,6,1318
148,2,21,3,1088
233,2,16,1,816
68,2,16,0,1315
43,2,23,0,256
141,2,21,1,2161
164,2,12,5,1249
161,2,15,3,3022
211,2,0,5,451
237,2,10,2,2907
142,2,20,4,1871
13,2,13,6,595
229,2,20,3,1811
75,2,7,2,1168
263,2,15,0,1235
237,2,22,2,1559
152,2,7,5,61
224,2,15,4,259
140,2,6,4,1228
68,2,16,2,1209
140,2,12,0,1096
263,2,13,0,918
114,2,18,0,1039
186,2,15,2,2243
90,2,10,4,942
249,2,1,4,498
41,2,8,1,252
164,2,1,3,259
125,2,17,1,322
140,2,18,0,1412
24,2,22,3,335
237,2,22,2,1559
163,2,10,3,2067
162,2,22,1,1244
48,2,17,4,2246
100,2,19,6,609
142,2,18,1,2928
43,2,8,1,806
262,2,17,1,1213
161,2,2,4,176
262,2,20,3,1425
90,2,2,2,154
90,2,8,3,911
144,2,11,5,818
113,2,15,3,1076
236,2,11,2,2880
170,2,15,6,1681
152,2,21,0,91
158,2,3,6,288
148,2,13,5,918
249,2,21,1,1465
148,2,0,5,1830
237,2,13,0,2737
43,2,4,4,30
144,2,13,1,576
68,2,10,1,1217
163,2,8,4,2560
170,2,19,4,2449
224,2,17,2,327
137,2,6,2,901
234,2,12,1,2267
170,2,14,2,2271
140,2,9,1,1479
137,2,10,2,743
90,2,15,3,980
68,2,18,0,1702
158,2,14,3,610
48,2,19,0,2099
161,2,11,3,3471
125,2,15,5,382
238,2,15,1,1734
42,2,0,4,316
234,2,9,2,2938
141,2,13,0,1264
48,2,8,2,1067
230,2,15,6,1741
164,2,13,6,1241
161,2,0,4,473
238,2,15,3,1872
166,2,18,3,681
125,2,19,4,424
163,2,20,2,1181
230,2,23,5,1362
234,2,5,0,239
166,2,13,6,552
230,2,22,4,1742
162,2,2,3,120
68,2,10,4,1382
13,2,17,5,461
100,2,14,1,1373
229,2,20,6,1013
68,2,14,1,1403
237,2,19,1,2910
68,2,19,3,1974
263,2,18,1,1892
140,2,19,0,1201
107,2,20,4,2036
162,2,14,3,2489
231,2,15,3,1188
43,2,11,0,1030
68,2,14,5,1817
100,2,22,3,754
166,2,20,5,486
262,2,17,3,1378
239,2,15,5,2313
162,2,7,0,3083
163,2,19,3,1631
211,2,21,2,522
142,2,15,1,2052
186,2,13,6,1923
161,2,7,1,5839
125,2,20,1,337
262,2,18,0,1390
137,2,0,5,1089
170,2,9,2,2665
79,2,22,0,1582
48,2,12,3,1275
238,2,22,4,1627
141,2,14,1,1566
263,2,18,5,1667
186,2,14,3,2359
107,2,17,6,1601
148,2,18,6,793
161,2,10,4,3475
88,2,8,1,719
239,2,19,0,2214
229,2,13,1,1045
143,2,15,3,1137
211,2,20,0,434
170,2,10,3,2422
234,2,12,2,2399
233,2,2,5,699
186,2,15,0,1813
48,2,10,4,1160
233,2,7,4,863
87,2,9,5,219
211,2,22,5,505
13,2,19,6,363
163,2,11,4,1960
234,2,4,3,84
236,2,7,0,2301
166,2,8,1,817
48,2,13,1,1186
79,2,11,4,712
45,2,4,0,34
158,2,17,4,903
263,2,17,0,1491
170,2,12,6,1550
163,2,7,4,1895
107,2,18,6,1488
236,2,11,5,2739
79,2,19,5,3262
162,2,17,2,1993
164,2,7,3,1277
186,2,21,0,1346
237,2,7,3,2410
100,2,6,0,456
162,2,12,0,1934
239,2,17,6,2008
125,2,19,3,353
13,2,1,6,292
246,2,5,4,252
246,2,18,3,1766
246,2,20,6,530
43,2,10,1,1091
170,2,15,4,2207
163,2,6,3,1159
88,2,9,3,649
237,2,18,2,3571
79,2,14,4,1073
140,2,19,5,1114
230,2,15,4,1898
141,2,18,3,2609
43,2,22,2,631
90,2,18,6,932
161,2,6,4,3300
162,2,14,1,2197
161,2,19,2,1777
237,2,12,5,3221
161,2,16,6,1875
143,2,17,4,1154
170,2,11,4,2081
143,2,12,5,983
151,2,11,0,319
170,2,14,2,2271
113,2,12,6,994
186,2,15,5,2049
68,2,16,0,1315
88,2,20,2,202
163,2,0,2,393
249,2,11,6,952
224,2,19,2,468
246,2,21,4,986
100,2,20,5,862
158,2,12,6,722
163,2,16,5,1707
162,2,9,5,1437
151,2,13,4,523
68,2,15,0,1337
262,2,12,4,701
161,2,21,1,1296
186,2,6,1,991
141,2,21,2,2343
90,2,22,3,1284
234,2,21,4,1725
186,2,14,4,2272
68,2,18,6,1408
100,2,13,6,1059
48,2,16,0,1599
170,2,15,1,2081
170,2,22,1,1942
237,2,16,2,3070
229,2,21,4,1618
74,2,4,3,80
48,2,13,3,1355
114,2,20,5,1134
50,2,21,0,723
233,2,22,1,958
162,2,12,3,2403
113,2,12,3,1026
236,2,14,1,3594
236,2,12,0,2835
239,2,18,5,2459
151,2,17,2,811
246,2,15,3,1158
140,2,6,4,1228
234,2,11,5,2133
75,2,5,2,171
186,2,17,1,1989
236,2,17,3,3784
229,2,15,0,1046
230,2,20,1,1450
237,2,12,5,3221
75,2,23,3,726
74,2,20,3,580
79,2,22,3,2669
239,2,17,4,2451
236,2,9,6,1933
142,2,11,6,1911
238,2,13,6,1573
142,2,21,6,1006
143,2,19,4,1232
161,2,11,1,3344
48,2,18,4,2652
161,2,17,3,2643
243,2,22,3,262
236,2,7,0,2301
262,2,7,1,493
238,2,10,6,1287
239,2,23,5,1421
48,2,15,5,2182
143,2,8,5,420
249,2,7,0,289
107,2,12,6,1177
125,2,23,5,358
163,2,18,1,1602
236,2,22,3,2302
161,2,23,5,943
68,2,19,1,1692
151,2,21,0,670
90,2,8,3,911
141,2,20,1,2245
4,2,18,4,664
141,2,17,2,2141
244,2,13,1,151
140,2,17,0,1214
90,2,20,2,1160
263,2,15,5,1473
249,2,14,3,826
79,2,8,1,493
161,2,14,3,3480
48,2,10,3,1206
237,2,17,5,2183
48,2,19,3,2463
209,2,13,4,120
238,2,19,0,1953
262,2,21,3,1399
246,2,11,2,1179
41,2,11,4,286
142,2,18,3,3348
90,2,23,3,1128
90,3,23,4,1510
234,3,8,4,2995
239,3,20,2,1678
162,3,22,5,1994
107,3,13,3,1337
142,3,14,4,2443
237,3,11,1,3315
43,3,10,6,1090
144,3,22,4,941
144,3,19,2,623
238,3,7,1,928
90,3,0,5,1430
161,3,14,4,3706
230,3,11,1,1848
237,3,11,3,4054
142,3,15,0,1936
164,3,9,1,1682
74,3,14,6,518
100,3,15,5,1399
166,3,1,4,219
239,3,23,3,1575
125,3,8,0,524
143,3,21,2,1026
234,3,15,5,2356
237,3,18,4,3672
107,3,16,1,1187
262,3,13,1,608
50,3,12,5,1421
224,3,10,1,78
142,3,14,4,2443
186,3,15,4,2754
137,3,22,1,1134
79,3,6,4,294
90,3,21,1,1295
114,3,21,3,1279
42,3,23,6,292
41,3,17,0,424
114,3,17,5,1335
262,3,22,4,1402
68,3,14,6,1566
233,3,11,5,859
79,3,21,3,3436
143,3,8,4,880
164,3,18,4,2087
107,3,19,1,2113
114,3,12,4,767
88,3,22,4,280
107,3,19,4,2634
163,3,18,1,1650
74,3,12,0,295
236,3,16,0,2957
24,3,7,3,188
158,3,18,1,956
140,3,8,0,1790
141,3,19,2,1973
148,3,15,0,355
41,3,18,3,737
68,3,19,4,2317
263,3,17,3,1982
140,3,2,4,192
164,3,19,3,1982
107,3,6,2,590
164,3,22,0,1191
238,3,15,0,1547
239,3,14,6,2054
140,3,15,3,1644
163,3,10,3,2621
229,3,10,4,1070
164,3,18,3,2244
48,3,11,0,1157
249,3,0,5,1816
90,3,23,4,1510
144,3,19,5,1275
238,3,17,4,2567
50,3,18,6,755
234,3,0,5,1472
148,3,0,0,265
229,3,12,5,1424
261,3,11,5,404
113,3,9,6,465
237,3,13,6,2521
236,3,10,1,2684
151,3,0,6,524
231,3,17,5,1328
162,3,8,3,6207
113,3,21,6,626
237,3,9,5,2568
229,3,10,3,1149
4,3,20,5,642
144,3,11,5,1102
236,3,17,2,2749
79,3,19,5,4278
163,3,23,3,1302
238,3,7,2,663
88,3,23,6,93
231,3,17,2,877
158,3,1,5,760
249,3,20,0,1430
238,3,18,5,2028
107,3,9,1,1260
74,3,15,5,700
170,3,22,3,3090
237,3,13,5,3558
164,3,23,0,715
166,3,9,0,603
236,3,12,5,3331
246,3,8,1,1857
90,3,20,3,1750
249,3,19,5,2606
164,3,19,1,1501
148,3,16,5,1007
237,3,16,2,2246
237,3,7,3,2563
116,3,21,5,291
50,3,19,4,1122
230,3,12,4,2170
233,3,21,5,1232
263,3,18,6,1363
230,3,6,2,2125
239,3,14,4,2607
239,3,18,4,3277
163,3,17,1,1648
142,3,19,5,4013
74,3,6,5,241
141,3,21,3,2991
166,3,17,1,664
230,3,21,3,2020
238,3,14,3,2080
100,3,13,6,990
48,3,9,4,1643
236,3,16,6,2317
140,3,18,1,1488
68,3,12,5,1817
164,3,6,3,890
237,3,7,1,2135
79,3,22,5,3823
246,3,7,5,904
237,3,9,4,3466
142,3,13,1,1724
140,3,10,3,1686
162,3,13,3,2746
229,3,12,1,1164
148,3,21,5,1660
161,3,14,0,2769
68,3,9,3,1829
141,3,10,6,1248
148,3,1,4,714
68,3,18,6,1512
239,3,15,1,1915
229,3,9,2,968
163,3,7,0,1723
170,3,0,6,2178
100,3,15,4,1745
137,3,15,2,657
74,3,22,4,778
170,3,8,4,3565
238,3,19,0,2044
162,3,6,3,2409
233,3,3,4,155
209,3,12,3,186
151,3,7,0,198
237,3,11,3,4054
238,3,21,0,1661
142,3,21,1,1731
229,3,20,5,1760
237,3,21,3,2404
158,3,23,2,431
229,3,11,1,926
90,3,16,4,1134
170,3,10,4,2650
249,3,21,5,2064
90,3,10,3,1127
79,3,19,3,3567
249,3,1,5,1466
163,3,21,5,1482
164,3,16,3,1799
161,3,19,5,2848
79,3,22,3,3419
75,3,9,4,1132
164,3,23,0,715
137,3,15,3,862
231,3,1,5,934
143,3,15,3,1311
229,3,18,5,2107
202,3,1,5,35
142,3,18,2,2841
42,3,2,2,99
249,3,19,2,1365
237,3,17,3,4025
113,3,15,4,1262
237,3,19,1,2817
236,3,7,4,2960
236,3,5,1,358
107,3,18,5,2324
79,3,1,6,3137
230,3,18,3,3662
238,3,10,2,850
140,3,18,4,1630
48,3,8,5,1165
237,3,18,2,2783
142,3,14,4,2443
113,3,13,6,943
186,3,17,6,1714
50,3,8,2,771
263,3,20,6,1055
246,3,11,6,1479
186,3,16,5,2607
90,3,2,5,991
162,3,12,2,2064
234,3,12,2,1955
211,3,15,4,739
87,3,19,2,394
151,3,8,2,235
87,3,11,2,351
43,3,12,5,1187
88,3,8,2,543
232,3,18,5,520
13,3,23,5,651
229,3,10,6,764
74,3,0,4,528
170,3,12,3,2755
148,3,16,0,415
140,3,7,0,1742
236,3,13,3,3825
68,3,23,6,701
211,3,18,5,923
236,3,11,5,3092
79,3,18,4,3706
263,3,12,4,1323
90,3,14,3,1203
141,3,12,2,1308
144,3,21,4,877
42,3,1,2,157
142,3,7,4,1193
232,3,22,1,427
68,3,21,1,1685
75,3,8,4,1320
141,3,18,4,2982
164,3,21,3,1858
237,3,15,0,3172
90,3,19,3,1739
141,3,20,3,3007
13,3,17,1,495
68,3,23,4,2298
79,3,19,3,3567
231,3,1,4,551
246,3,15,5,1562
234,3,11,1,2254
141,3,16,6,1646
239,3,22,0,1381
162,3,18,6,1367
68,3,10,4,1654
100,3,19,5,1653
141,3,12,6,1793
231,3,16,0,782
231,3,10,1,1034
249,3,17,3,1517
236,3,17,1,3339
163,3,18,3,2282
143,3,10,1,594
164,3,19,4,1925
75,3,18,3,1167
148,3,23,4,2021
237,3,20,5,2124
246,3,20,1,1327
249,3,1,4,706
140,3,15,0,1226
162,3,18,1,2031
239,3,13,1,1504
158,3,19,1,950
230,3,10,3,2630
163,3,17,6,1346
170,3,23,4,2781
234,3,15,5,2356
230,3,23,5,1916
107,3,22,5,2251
142,3,21,0,1531
161,3,6,4,3543
249,3,15,1,759
230,3,2,5,833
43,3,17,5,1007
148,3,20,3,1397
158,3,12,5,1065
163,3,14,0,1761
164,3,22,5,2120
158,3,22,3,1003
230,3,13,6,2470
140,3,9,1,1514
68,3,12,4,1727
48,3,18,4,3213
229,3,9,3,1242
137,3,7,2,1265
231,3,7,5,307
43,3,14,0,931
100,3,17,3,1528
151,3,21,3,1061
236,3,16,1,3108
237,3,18,6,1941
163,3,17,6,1346
163,3,12,1,1859
170,3,8,0,2892
234,3,9,2,2730
262,3,13,4,997
170,3,10,4,2650
237,3,15,3,4224
234,3,13,3,2675
262,3,22,5,1370
246,3,4,5,281
232,3,22,3,624
249,3,21,3,2236
113,3,9,6,465
48,3,4,5,803
90,3,20,1,1357
186,3,9,4,2014
246,3,13,3,1140
87,3,21,3,946
50,3,10,6,851
158,3,19,4,1318
68,3,11,3,1543
79,3,1,5,3154
140,3,6,4,1568
246,3,15,5,1562
79,3,17,0,1331
148,3,2,4,456
161,3,17,2,2026
263,3,14,4,1658
162,3,9,0,3400
237,3,23,3,1286
4,3,20,1,484
230,3,11,3,2516
140,3,16,5,1123
75,3,19,5,921
261,3,21,6,267
170,3,18,6,1738
48,3,19,5,3841
230,3,13,0,1799
75,3,19,4,1078
4,3,7,4,164
170,3,11,2,1827
107,3,8,0,1378
142,3,10,6,2005
164,3,3,6,769
50,3,15,4,1088
100,3,18,5,1493
107,3,20,1,2101
263,3,15,5,1676
141,3,11,1,1240
236,3,19,1,3349
79,3,19,4,4228
141,3,18,0,2295
231,3,13,4,1270
163,3,7,2,1603
13,3,3,4,66
170,3,19,0,2396
48,3,11,5,2002
140,3,8,4,2300
237,3,18,3,4365
246,3,9,6,1709
142,3,18,4,3727
211,3,10,6,492
249,3,4,5,353
186,3,11,2,1419
239,3,13,3,1874
229,3,21,0,1590
234,3,18,0,2309
237,3,11,2,2862
79,3,0,3,1145
211,3,21,5,685
229,3,20,0,1561
233,3,7,2,1091
246,3,8,3,2001
164,3,10,3,2115
170,3,22,1,2123
13,3,14,2,484
79,3,14,6,1443
42,3,18,3,422
237,3,19,1,2817
239,3,16,4,2449
211,3,15,3,661
163,3,14,5,1884
237,3,13,6,2521
142,3,16,6,1964
249,3,21,6,897
166,3,13,4,762
79,3,17,1,1393
162,3,9,1,3676
114,3,3,6,530
161,3,19,0,1655
48,3,19,0,2183
48,3,22,0,2108
140,3,13,6,945
262,3,0,2,284
263,3,22,4,2168
263,3,12,3,1163
233,3,0,4,833
41,3,10,4,306
107,3,14,4,1462
233,3,21,4,1338
87,3,13,3,511
142,3,21,3,2272
186,3,12,6,2124
114,3,18,5,1757
48,3,11,4,1580
263,3,23,5,2002
162,3,14,1,2132
211,3,10,5,831
238,3,10,5,1597
48,3,20,4,3040
143,3,21,0,1182
79,3,4,5,736
79,3,14,2,725
142,3,20,6,1184
186,3,12,3,1972
230,3,6,3,2980
79,3,22,5,3823
233,3,21,0,1045
107,3,18,5,2324
238,3,19,6,1405
263,3,18,6,1363
79,3,16,2,910
230,3,21,0,1733
107,3,9,2,1090
229,3,9,3,1242
161,3,11,4,4057
141,3,23,0,825
236,3,12,3,3741
113,3,10,3,1008
68,3,23,3,1897
237,3,21,6,973
224,3,21,4,588
140,3,20,0,1160
170,3,21,1,2726
246,3,8,6,1292
163,3,16,0,1509
79,3,15,4,1415
211,3,23,4,641
100,3,11,5,1223
163,3,19,2,1391
261,3,22,1,345
211,3,18,3,876
158,3,10,3,681
166,3,8,4,1071
87,3,18,3,589
236,3,15,6,2634
211,3,11,6,656
162,3,7,4,4772
75,3,17,5,882
140,3,0,2,306
162,3,13,1,2051
43,3,10,5,1548
186,3,16,6,2032
164,3,11,2,1357
161,3,10,1,3321
163,3,8,0,2368
164,3,11,5,1456
170,3,18,5,2859
100,3,21,0,801
142,3,18,2,2841
48,3,2,6,1302
237,3,19,3,3384
231,3,8,4,1887
261,3,21,6,267
68,3,19,4,2317
43,3,13,3,1173
158,3,13,4,747
141,3,20,5,2201
230,3,19,6,1634
140,3,2,1,67
137,3,0,6,1217
230,3,18,3,3662
229,3,18,5,2107
113,3,17,4,1369
232,3,13,5,394
246,3,16,3,1183
68,3,23,5,2451
79,3,0,6,3425
161,3,7,3,7032
236,3,21,3,3509
74,3,17,6,406
230,3,17,4,2803
170,3,20,2,2074
186,3,18,2,1721
79,3,20,5,3902
68,3,10,0,1085
148,3,23,1,660
211,3,15,6,674
114,3,20,4,1464
237,3,19,2,2171
68,3,19,2,1640
164,3,12,4,2012
170,3,12,5,2096
162,3,23,4,1697
211,3,17,1,557
230,3,12,3,2226
144,3,19,5,1275
170,3,20,3,3720
234,3,21,5,2045
164,3,0,4,957
75,3,16,4,1037
13,3,20,6,379
263,3,23,2,864
229,3,18,1,1866
143,3,20,5,985
239,3,10,2,1243
263,3,19,5,2087
239,3,23,1,953
137,3,0,4,912
113,3,15,6,960
186,3,14,0,1674
90,3,20,4,1437
162,3,9,6,1067
140,3,6,1,1345
166,3,1,4,219
141,3,9,1,1225
90,3,20,4,1437
141,3,18,1,2472
246,3,23,0,431
170,3,23,3,2525
239,3,21,4,2248
90,3,19,1,1259
230,3,22,2,1430
48,3,6,4,804
238,3,20,1,2024
238,3,19,2,1581
90,3,7,1,561
237,3,9,3,3712
163,3,14,6,1426
263,3,15,2,1120
163,3,16,2,1390
4,3,13,1,184
162,3,8,3,6207
262,3,20,4,1267
230,3,9,3,3091
158,3,17,6,757
170,3,19,3,3414
231,3,2,6,604
162,3,0,1,347
231,3,8,4,1887
164,3,18,5,2169
239,3,21,0,1827
186,3,20,4,2055
231,3,13,0,871
87,3,14,5,568
137,3,17,5,1213
233,3,10,3,1410
263,3,16,3,1582
246,3,9,5,1701
162,3,8,4,5414
249,3,19,3,2425
246,3,8,0,1763
162,3,10,2,2276
79,3,17,5,2850
50,3,8,1,767
142,3,9,5,1789
143,3,18,0,1301
231,3,8,4,1887
229,3,19,3,2494
261,3,16,5,392
151,3,22,3,932
143,3,8,1,663
162,3,6,3,2409
74,3,20,3,790
163,3,7,4,1973
79,3,18,0,1878
79,3,7,3,592
162,3,23,5,1749
186,3,11,0,1340
79,3,19,5,4278
249,3,19,6,1234
90,3,18,5,1641
24,3,18,3,453
236,3,20,1,2878
141,3,11,4,1708
230,3,11,2,2061
100,3,19,2,927
163,3,8,5,1077
164,3,7,3,1517
236,3,20,5,2302
107,3,7,0,1154
233,3,20,4,1316
236,3,7,4,2960
263,3,22,3,2314
249,3,12,3,870
239,3,21,3,2757
79,3,23,5,4148
234,3,7,1,1826
75,3,17,4,1226
244,3,5,6,119
48,3,3,5,1216
166,3,15,5,594
233,3,21,3,1687
238,3,20,1,2024
162,3,16,6,1432
74,3,20,3,790
13,3,10,4,899
125,3,18,0,350
237,3,0,6,776
87,3,11,1,470
50,3,13,5,1553
75,3,12,4,969
143,3,22,1,1087
148,3,18,5,1586
43,3,8,2,763
246,3,22,0,732
231,3,8,2,1413
74,3,21,6,387
68,3,17,3,1779
162,3,7,2,4098
237,3,13,5,3558
